Score	q-val	Members
0.43678160919540227	3.62	ARID1A	ARID1B	SMARCA5	KDM6B
0.43678160919540227	1.81	ARID1B	ARID1A	SMARCA5	KDM6B
0.43678160919540227	1.2066666666666668	SMARCA5	ARID1A	ARID1B	KDM6B
0.5167	1.29	CHEK2	HTT	ATM	SMG1
0.5167	1.032	SMG1	HTT	ATM	CHEK2
0.5167	0.86	ATM	HTT	SMG1	CHEK2
0.7094	2.0385714285714287	UBE4B	HTT	ATM	CHEK2
0.8091	2.23875	PBRM1	ARID1B	KDM6B
0.8091	1.99	KDM6B	PBRM1	ARID1B
0.8147	1.813	PIP4K2B	HTT	EPHA2	LMO2	KDR
0.8333333333333334	1.7363636363636366	ITGB8	COL6A3	LAMA4
0.8333333333333334	1.5916666666666668	LAMA4	COL6A3	ITGB8
0.8333333333333334	1.4692307692307693	COL6A3	LAMA4	ITGB8
0.8723404255319149	1.452142857142857	NBN	ATM	SMARCA5	KDM6B
0.9090909090909091	1.496	PLOD2	COL6A3	LAMA4
0.9166666666666666	1.421875	KRAS	HTT	EPHA2
0.9166666666666666	1.338235294117647	EPHA2	HTT	KRAS
1.0	10.524444444444445	SNCG	PLK3
1.0	9.970526315789474	PLXNA3	STAT6
1.0	9.472	MPZL2	TP53
1.0	9.02095238095238	LMO2	TP53
1.0	8.610909090909091	BTRC	HTT
1.0	8.236521739130435	TLR1	TP53
1.0	7.8933333333333335	XRCC6	CDKN2A
1.0	7.5776	CYP2D6	HTT
1.0	7.286153846153846	GNA12	HTT
1.0	7.0162962962962965	RBM5	TP53
1.0	6.765714285714286	PDE3B	STAT6
1.0	6.532413793103448	DSE	TP53
1.0	6.314666666666667	IQGAP1	HTT
1.0	6.110967741935484	SLC7A7	STAT6
1.0	5.92	MAGED1	APH1A
1.0	5.74060606060606	APOB	HSPG2
1.0	5.5717647058823525	CDKN2A	TP53
1.0	5.412571428571429	GBF1	PPARA
1.0	5.262222222222222	WWP2	PPARA
1.0	5.12	UNC5A	HTT
1.0	4.985263157894737	AAK1	PSMD2
1.0	4.857435897435898	SMARCD1	PBRM1
1.0	4.736	PUM1	STAT6
1.0	4.620487804878048	GXYLT1	TP53
1.0	4.51047619047619	PDGFD	TP53
1.0	4.405581395348837	TLK2	TP53
1.0	4.305454545454546	MTUS1	TRAF4
1.0	4.209777777777778	STAG1	RREB1
1.0	4.118260869565217	CLNS1A	PPARA
1.0	4.030638297872341	RNF220	STAT6
1.0	3.9466666666666668	RREB1	CHEK2
1.0	3.866122448979592	POLE	MCM8
1.0	3.7888	RBL1	CDKN2A
1.0	3.7145098039215685	MLXIPL	TRAF4
1.0	3.643076923076923	MED12	TP53
1.0	3.574339622641509	DLL1	NOTCH2
1.0	3.5081481481481482	NPEPPS	LMO2
1.0	3.4443636363636365	PCM1	TP53
1.0	3.382857142857143	HLA-DQA1	STAT6
1.0	3.3235087719298244	PDGFRB	COL6A3
1.0	3.266206896551724	RPS10	SMG1
1.0	3.2108474576271187	NFE2L1	TP53
1.0	3.1573333333333333	GPN2	STAT6
1.0	3.1055737704918034	ORAI1	HTT
1.0	3.055483870967742	ARFGAP2	STAT6
1.0	3.006984126984127	CAV1	TP53
1.0	2.96	KEAP1	STAT6
1.0	2.914461538461538	TRPT1	PPARA
1.0	2.87030303030303	STIP1	STAT6
1.0	2.827462686567164	MOV10	STAT6
1.0	2.7858823529411763	RPS28	RPS10
1.0	2.7455072463768118	CSE1L	TP53
1.0	2.7062857142857144	ATN1	PPARA
1.0	2.668169014084507	LPCAT1	PRKCA
1.0	2.631111111111111	ALB	STAT6
1.0	2.595068493150685	PPL	TP53
1.0	2.56	BCOR	TP53
1.0	2.5258666666666665	RPS21	SMG1
1.0	2.4926315789473685	TCF4	TP53
1.0	2.4602597402597404	SLC28A1	SLC12A2
1.0	2.428717948717949	TRAF4	KRAS
1.0	2.397974683544304	FGD4	HTT
1.0	2.368	KIF3A	PTPRC
1.0	2.338765432098765	VAV3	HTT
1.0	2.310243902439024	CUBN	TCF4
1.0	2.282409638554217	MAP2K1	EPHA2
1.0	2.255238095238095	SPHK2	EPHA2
1.0	2.228705882352941	HTT	TP53
1.0	2.2027906976744185	LPP	TP53
1.0	2.1774712643678162	TP53BP1	ATM
1.0	2.152727272727273	RPGRIP1L	KIF3A
1.0	2.128539325842697	MED13L	STAT6
1.0	2.104888888888889	CDC27	PSMD2
1.0	2.0817582417582416	PTPN12	EPHA2
1.0	2.0591304347826087	KDR	COL6A3
1.0	2.036989247311828	DNMBP	APC
1.0	2.0153191489361704	NOTCH2	TYK2
1.0	1.9941052631578946	PLK3	HTT
1.0	1.9733333333333334	ATP2A3	STAT6
1.0	1.9529896907216495	TSC2	TP53
1.0	1.933061224489796	BCL6B	RREB1
1.0	1.9135353535353534	GTDC1	TCF4
1.0	1.8944	GRK5	HTT
1.0	1.8756435643564355	SMURF1	ATM
1.0	1.8572549019607842	SPTA1	TRAF4
1.0	1.8392233009708738	RSC1A1	PRKCA
1.0	1.8215384615384616	HSP90AB1	APC
1.0	1.8041904761904761	PPARA	TP53
1.0	1.7871698113207546	KIF22	PTPRC
1.0	1.770467289719626	LIMA1	TCF4
1.0	1.7540740740740741	SLC20A2	STAT6
1.0	1.7379816513761468	ELF4	TP53
1.0	1.7221818181818183	NAP1L1	TCF4
1.0	1.7066666666666666	NFKB2	TYK2
1.0	1.6914285714285715	DAXX	TP53
1.0	1.6764601769911505	RPS3	SMG1
1.0	1.6617543859649122	PRMT3	TCF4
1.0	1.647304347826087	MCM8	POLE
1.0	1.633103448275862	ARHGAP5	TP53
1.0	1.619145299145299	ASH2L	TP53
1.0	1.6054237288135593	DNAJC11	LMO2
1.0	1.5919327731092436	CAMSAP1	NFE2L1
1.0	1.5786666666666667	PSMD2	CDC27
1.0	1.5656198347107437	GUCY1A3	STAT6
1.0	1.5527868852459017	ZYX	STAT6
1.0	1.5401626016260161	DOCK10	APC
1.0	1.527741935483871	AGAP2	EPHA2
1.0	1.51552	PRKCA	HTT
1.0	1.5034920634920634	PRG4	NFE2L1
1.0	1.4916535433070865	EXOSC4	ALB
1.0	1.48	TP53	HTT
1.0	1.4685271317829458	SLC3A2	STAT6
1.0	1.457230769230769	CFTR	ALB
1.0	1.4461068702290076	PIGR	STAT6
1.0	1.435151515151515	PBK	PBRM1
1.0	1.4243609022556392	PCDH7	PPARA
1.0	1.413731343283582	IFI16	XRCC6
1.0	1.4032592592592592	ARHGEF11	HTT
1.0	1.3929411764705881	TYK2	TP53
1.0	1.3827737226277372	JOSD1	LMO2
1.0	1.3727536231884059	CRKL	HTT
1.0	1.3628776978417265	ANKRD28	STAT6
1.0	1.3531428571428572	RFWD3	ATM
1.0	1.3435460992907802	PLEKHH3	LMO2
1.0	1.3340845070422536	ZMIZ2	NCOA4
1.0	1.3247552447552446	NCOA4	CDKN2A
1.0	1.3155555555555556	NUP205	TP53
1.0	1.3064827586206897	MDM2	HTT
1.0	1.2975342465753426	WNT9A	TP53
1.0	1.2887074829931973	PHLPP1	TP53
1.0	1.28	CKS1B	PSMD2
1.0	1.2714093959731543	APH1A	GXYLT1
1.0	1.2629333333333332	CSF1	COL6A3
1.0	1.254569536423841	SAV1	CHEK2
1.0	1.2463157894736843	RALGAPB	KRAS
1.0	1.2381699346405228	ADH6	PPARA
1.0	1.2301298701298702	ATP5G2	PPARA
1.0	1.2221935483870967	APLP2	PRKCA
1.0	1.2143589743589744	CDH5	LMO2
1.0	1.2066242038216561	STAT6	ARID1A
1.0	1.198987341772152	WDR19	PRKCA
1.0	1.191446540880503	ZDHHC21	TRAF4
1.0	1.184	KRT8	MAP2K1
1.0	1.1766459627329193	TAP1	TP53
1.0	1.1693827160493826	CHD2	TRAF4
1.0	1.1622085889570553	PRKAA2	CDC27
1.0	1.155121951219512	TNPO2	RREB1
1.0	1.148121212121212	PCSK6	MAGED1
1.0	1.1412048192771085	SCNN1A	STAT6
1.0	1.13437125748503	MYO5B	LMO2
1.0	1.1276190476190475	RASA1	TP53
1.0	1.1209467455621303	GEMIN5	CLNS1A
1.0	1.1143529411764705	APC	TP53
1.0	1.1078362573099414	FLRT3	STAT6
1.0	1.1013953488372092	PTPRC	COL6A3
1.0	1.095028901734104	PTPRE	TRAF4
1.0	1.0887356321839081	SLC12A2	STAT6
1.0	1.0825142857142858	PTPRA	EPHA2
1.0	1.0763636363636364	HSPG2	STAT6
1.0	1.0702824858757063	BAD	HTT
1.0	1.0642696629213484	FZD5	TP53
