Score	q-val	Members
0.16556291390728478	2.4	ADAMTS7	CDC27	PTEN	HLA-A	BIRC6
0.16556291390728478	1.2	HLA-A	CDC27	ADAMTS7	PTEN	BIRC6
0.16556291390728478	0.7999999999999999	CDC27	ADAMTS7	PTEN	HLA-A	BIRC6
0.2771929824561403	1.7175	PABPC3	FRG1	ZNF814	HSP90AB1
0.2771929824561403	1.374	FRG1	PABPC3	ZNF814	HSP90AB1
0.2771929824561403	1.145	ZNF814	FRG1	PABPC3	HSP90AB1
0.2771929824561403	0.9814285714285714	HSP90AB1	FRG1	PABPC3	ZNF814
0.3924050632911392	2.1925	PDE4DIP	FRG1	PABPC3	ZNF814	HSP90AB1
0.3992673992673993	1.9911111111111113	KIAA0947	FRG1	PABPC3	ZNF814	HSP90AB1
0.47619047619047616	2.775	PCDH12	TP53	AQP7	TRRAP	GALNS
0.47619047619047616	2.522727272727273	FLT4	TP53	TRRAP	YLPM1	GALNS
0.47619047619047616	2.3125	AQP7	TP53	PCDH12	TRRAP	GALNS
0.47619047619047616	2.1346153846153846	TRRAP	TP53	AQP7	PCDH12	GALNS
0.5517241379310345	2.698571428571429	EPT1	TP53	AQP7	TRRAP	PCDH12
0.5769230769230769	2.866	RILPL1	TP53	AQP7	TRRAP	PCDH12
0.5769230769230769	2.686875	BCLAF1	TP53	AQP7	PCDH12	TRRAP
0.5789473684210527	2.5723529411764705	CASP4	TP53	AQP7	TRRAP	YLPM1
0.5789473684210527	2.429444444444444	LMAN1	TP53	AQP7	PCDH12	TRRAP
0.5904761904761905	2.407368421052632	DUSP11	TP53	FRG1	FASTKD1	URGCP
0.5904761904761905	2.287	URGCP	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	2.178095238095238	MAP1LC3A	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	2.079090909090909	TP53	FRG1	FASTKD1	DUSP11	URGCP
0.5904761904761905	1.9886956521739132	CBWD6	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.9058333333333335	RASA1	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.8296000000000001	TMEM201	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.7592307692307694	EHMT2	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.694074074074074	TSC1	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.6335714285714287	CSF2RB	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.5772413793103448	FASTKD1	TP53	FRG1	DUSP11	URGCP
0.5904761904761905	1.5246666666666668	AGRN	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.475483870967742	RAP1GAP2	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.429375	ZBTB48	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.3860606060606062	BCAR1	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.345294117647059	BAG5	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.306857142857143	AGPAT9	TP53	FRG1	FASTKD1	URGCP
0.5904761904761905	1.2705555555555557	SLC25A5	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.2362162162162162	FAM189B	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.203684210526316	MYBPHL	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.172820512820513	EEF1B2	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.1435	ITGA5	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.115609756097561	SQRDL	TP53	FRG1	FASTKD1	DUSP11
0.5904761904761905	1.089047619047619	LARP7	TP53	FRG1	FASTKD1	URGCP
0.5904761904761905	1.063720930232558	SP8	TP53	FRG1	FASTKD1	DUSP11
0.6	1.0845454545454545	SIRT1	TP53	AQP7	TRRAP	PCDH12
0.620253164556962	1.1204444444444446	PTEN	FRG1	DST	PDE4DIP	ABCE1
0.620253164556962	1.0960869565217393	DST	FRG1	PTEN	PDE4DIP	ABCE1
0.6389	1.1342553191489362	YLPM1	TP53	FASTKD1	AQP7	TRRAP
0.6521739130434783	1.158125	RAD54L2	TP53	AQP7	TRRAP	PCDH12
0.6538461538461539	1.1404081632653063	PRAMEF1	TP53	AQP7	PCDH12	TRRAP
0.6666666666666666	1.1794	LMBRD2	TP53	AQP7	PCDH12	TRRAP
0.6818181818181818	1.1858823529411764	MAPK3	TP53	AQP7	YLPM1	EPT1
0.719047619047619	1.2934615384615387	MED23	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.269056603773585	ACBD4	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.2455555555555557	ACBD3	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.222909090909091	RPL11	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.2010714285714286	ZHX1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.1800000000000002	LRRC1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.1596551724137931	PTPDC1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.1400000000000001	C7orf50	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.121	HLA-DPB1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.1026229508196723	CCDC82	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.0848387096774195	SLC9A1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.0676190476190477	ZNF14	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.0509375	MASTL	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.0347692307692309	MYC	TP53	FRG1	DUSP11	URGCP
0.719047619047619	1.0190909090909093	SIK2	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	1.0038805970149254	CLMN	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.9891176470588237	ACTA2	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.9747826086956523	PLEKHH1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.960857142857143	SLC3A1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.9473239436619719	EIF4A3	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.9341666666666667	DEGS2	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.9213698630136987	NOB1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.908918918918919	ZNF35	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8968	NECAB3	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8850000000000001	RPL30	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8735064935064936	ZNF561	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8623076923076923	CXorf23	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8513924050632912	UBLCP1	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8407500000000001	SRP14	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8303703703703704	ILKAP	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8202439024390245	RBM15B	TP53	FRG1	FASTKD1	DUSP11
0.719047619047619	0.8103614457831326	TCEAL4	TP53	FRG1	FASTKD1	DUSP11
